measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,86,Italy,3,Both,10,25-29 years,543,Alzheimer's disease and other dementias,3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,11,30-34 years,543,Alzheimer's disease and other dementias,1,Number,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,11,30-34 years,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,11,30-34 years,543,Alzheimer's disease and other dementias,3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,12,35-39 years,543,Alzheimer's disease and other dementias,1,Number,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,12,35-39 years,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,12,35-39 years,543,Alzheimer's disease and other dementias,3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,13,40-44 years,543,Alzheimer's disease and other dementias,1,Number,2019,241.5805652106915,394.0313307417688,113.17485968108778
6,Incidence,86,Italy,3,Both,13,40-44 years,543,Alzheimer's disease and other dementias,2,Percent,2019,1.2130514661790396e-05,2.0868642524535002e-05,5.477648551911212e-06
6,Incidence,86,Italy,3,Both,13,40-44 years,543,Alzheimer's disease and other dementias,3,Rate,2019,5.463900303873641,8.911925120706703,2.5597098411581376
6,Incidence,86,Italy,3,Both,14,45-49 years,543,Alzheimer's disease and other dementias,1,Number,2019,900.7945826840142,1321.0987038755375,524.9441617649077
6,Incidence,86,Italy,3,Both,14,45-49 years,543,Alzheimer's disease and other dementias,2,Percent,2019,4.343033122231308e-05,6.490516671127493e-05,2.3821775719629835e-05
6,Incidence,86,Italy,3,Both,14,45-49 years,543,Alzheimer's disease and other dementias,3,Rate,2019,18.632175932437914,27.325812064035553,10.858027084895213
6,Incidence,86,Italy,3,Both,15,50-54 years,543,Alzheimer's disease and other dementias,1,Number,2019,1505.7992214605297,2198.592596080744,904.308196415168
6,Incidence,86,Italy,3,Both,15,50-54 years,543,Alzheimer's disease and other dementias,2,Percent,2019,7.26510015904184e-05,0.00010831301885586777,4.130622849584036e-05
6,Incidence,86,Italy,3,Both,15,50-54 years,543,Alzheimer's disease and other dementias,3,Rate,2019,30.45090430909209,44.46086291172118,18.287300167585947
6,Incidence,86,Italy,3,Both,16,55-59 years,543,Alzheimer's disease and other dementias,1,Number,2019,2219.8566650323933,3206.36230418767,1383.72298959946
6,Incidence,86,Italy,3,Both,16,55-59 years,543,Alzheimer's disease and other dementias,2,Percent,2019,0.00012185083875075191,0.00018276842074825905,7.414157487310353e-05
6,Incidence,86,Italy,3,Both,16,55-59 years,543,Alzheimer's disease and other dementias,3,Rate,2019,50.16017237887583,72.4513831999311,31.266786174191786
6,Incidence,86,Italy,3,Both,17,60-64 years,543,Alzheimer's disease and other dementias,1,Number,2019,3871.2262268202157,5724.761925614526,2505.0134770960244
6,Incidence,86,Italy,3,Both,17,60-64 years,543,Alzheimer's disease and other dementias,2,Percent,2019,0.00024413365870667935,0.0003632093235016374,0.00015189072944635392
6,Incidence,86,Italy,3,Both,17,60-64 years,543,Alzheimer's disease and other dementias,3,Rate,2019,100.589123064282,148.7510024239404,65.08974008792774
6,Incidence,86,Italy,3,Both,18,65-69 years,543,Alzheimer's disease and other dementias,1,Number,2019,8529.518238340515,12591.331089269517,5605.31551404467
6,Incidence,86,Italy,3,Both,18,65-69 years,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0005504416388204918,0.0008416503393854718,0.00035087457111212676
6,Incidence,86,Italy,3,Both,18,65-69 years,543,Alzheimer's disease and other dementias,3,Rate,2019,244.1908183098122,360.4760968184185,160.47407884147486
6,Incidence,86,Italy,3,Both,19,70-74 years,543,Alzheimer's disease and other dementias,1,Number,2019,19105.690860800612,27174.351182675968,12742.82314439702
6,Incidence,86,Italy,3,Both,19,70-74 years,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0012600373468495021,0.0018048526199339458,0.0008158848883157493
6,Incidence,86,Italy,3,Both,19,70-74 years,543,Alzheimer's disease and other dementias,3,Rate,2019,590.950638558275,840.5192097375037,394.1432701429687
6,Incidence,86,Italy,3,Both,20,75-79 years,543,Alzheimer's disease and other dementias,1,Number,2019,33915.60061290513,47276.177178834805,23436.904089142194
6,Incidence,86,Italy,3,Both,20,75-79 years,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0025843516992797343,0.0037367967991799285,0.001739167433859874
6,Incidence,86,Italy,3,Both,20,75-79 years,543,Alzheimer's disease and other dementias,3,Rate,2019,1242.8394217173607,1732.4386313121397,858.8468963722611
6,Incidence,86,Italy,3,Both,21,80+ years,543,Alzheimer's disease and other dementias,1,Number,2019,115818.40734767047,140258.40957850748,93547.92781926047
6,Incidence,86,Italy,3,Both,21,80+ years,543,Alzheimer's disease and other dementias,2,Percent,2019,0.005046036772827976,0.006150504270110165,0.0040194633724199335
6,Incidence,86,Italy,3,Both,21,80+ years,543,Alzheimer's disease and other dementias,3,Rate,2019,2675.074934776191,3239.56929168207,2160.690365550856
6,Incidence,86,Italy,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2019,186108.47432092458,214286.53400500794,156693.77820031793
6,Incidence,86,Italy,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0006403904474193734,0.0007386849657142349,0.0005371264655535135
6,Incidence,86,Italy,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2019,308.5702085722894,355.2897885678063,259.80026969581127
6,Incidence,86,Italy,3,Both,23,5-14 years,543,Alzheimer's disease and other dementias,1,Number,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,23,5-14 years,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,23,5-14 years,543,Alzheimer's disease and other dementias,3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,24,15-49 years,543,Alzheimer's disease and other dementias,1,Number,2019,1142.3751478947058,1657.871403462196,662.2356561488793
6,Incidence,86,Italy,3,Both,24,15-49 years,543,Alzheimer's disease and other dementias,2,Percent,2019,9.517425983468972e-06,1.3892973203327206e-05,5.279280149362327e-06
6,Incidence,86,Italy,3,Both,24,15-49 years,543,Alzheimer's disease and other dementias,3,Rate,2019,4.504745877222881,6.537510364677855,2.611404272304442
6,Incidence,86,Italy,3,Both,25,50-69 years,543,Alzheimer's disease and other dementias,1,Number,2019,16126.400351653654,21200.165143554557,11961.04878300382
6,Incidence,86,Italy,3,Both,25,50-69 years,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0002284728166000204,0.00030272037581404067,0.00016798210471300143
6,Incidence,86,Italy,3,Both,25,50-69 years,543,Alzheimer's disease and other dementias,3,Rate,2019,96.49553482302349,126.8554190181656,71.57132243972063
6,Incidence,86,Italy,3,Both,26,70+ years,543,Alzheimer's disease and other dementias,1,Number,2019,168839.6988213762,196609.8698599939,140107.75373394095
6,Incidence,86,Italy,3,Both,26,70+ years,543,Alzheimer's disease and other dementias,2,Percent,2019,0.003289041863217169,0.003916551781911924,0.0026686281888491014
6,Incidence,86,Italy,3,Both,26,70+ years,543,Alzheimer's disease and other dementias,3,Rate,2019,1640.5802134396522,1910.4171857146998,1361.3978829028663
6,Incidence,86,Italy,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2019,0.00020282226985240379,0.0002362776271335051,0.000171067931484622
6,Incidence,86,Italy,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2019,103.7263246456623,119.32906659405008,88.08765861935119
6,Incidence,86,Italy,3,Both,28,<1 year,543,Alzheimer's disease and other dementias,1,Number,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,28,<1 year,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,28,<1 year,543,Alzheimer's disease and other dementias,3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,30,80-84,543,Alzheimer's disease and other dementias,1,Number,2019,43807.062626072046,60230.08511768112,29907.452959242906
6,Incidence,86,Italy,3,Both,30,80-84,543,Alzheimer's disease and other dementias,2,Percent,2019,0.003992963905401766,0.005637454883108707,0.0027097092012478186
6,Incidence,86,Italy,3,Both,30,80-84,543,Alzheimer's disease and other dementias,3,Rate,2019,2019.7205763102882,2776.902511438899,1378.8803564031857
6,Incidence,86,Italy,3,Both,31,85-89,543,Alzheimer's disease and other dementias,1,Number,2019,38982.6677972652,54022.282876799385,27298.16420384668
6,Incidence,86,Italy,3,Both,31,85-89,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0052753935336377076,0.007302096220806193,0.0037062068379969167
6,Incidence,86,Italy,3,Both,31,85-89,543,Alzheimer's disease and other dementias,3,Rate,2019,2832.9771640824856,3925.947155220443,1983.8323075543062
6,Incidence,86,Italy,3,Both,32,90-94,543,Alzheimer's disease and other dementias,1,Number,2019,24246.187671437456,32568.045683974982,16805.48627464179
6,Incidence,86,Italy,3,Both,32,90-94,543,Alzheimer's disease and other dementias,2,Percent,2019,0.00690010275817137,0.009476439056024457,0.004710123834938505
6,Incidence,86,Italy,3,Both,32,90-94,543,Alzheimer's disease and other dementias,3,Rate,2019,3965.65225131253,5326.756743685954,2748.6677651160794
6,Incidence,86,Italy,3,Both,1,<5 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,1,<5 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,1,<5 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,2,0-6 days,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,2,0-6 days,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,2,0-6 days,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,3,7-27 days,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,3,7-27 days,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,3,7-27 days,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,4,28-364 days,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,4,28-364 days,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,4,28-364 days,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,5,1-4 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,5,1-4 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,5,1-4 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,6,5-9 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,6,5-9 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,6,5-9 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,7,10-14 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,1.1869871171726016,1.44068344201254,0.9792943947529659
6,Incidence,86,Italy,3,Both,7,10-14 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,8.351490646395858e-08,1.0989322728604319e-07,6.135484291063036e-08
6,Incidence,86,Italy,3,Both,7,10-14 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.04136195728990958,0.05020230307026796,0.034124660953780216
6,Incidence,86,Italy,3,Both,8,15-19 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,4.073156904962489,4.895877095301854,3.392776507121686
6,Incidence,86,Italy,3,Both,8,15-19 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,2.9239319663055693e-07,3.882322001805359e-07,2.1643018240044024e-07
6,Incidence,86,Italy,3,Both,8,15-19 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.14109488824918143,0.16959406371056646,0.11752638881737135
6,Incidence,86,Italy,3,Both,9,20-24 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,8.011738748507488,9.909926913827483,6.382582104735634
6,Incidence,86,Italy,3,Both,9,20-24 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,5.435664733715415e-07,7.165135325129413e-07,4.0027590324844016e-07
6,Incidence,86,Italy,3,Both,9,20-24 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.27092246194826697,0.335111001681338,0.2158314083474153
6,Incidence,86,Italy,3,Both,10,25-29 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,15.34227193235912,19.050022244362292,12.41421582535691
6,Incidence,86,Italy,3,Both,10,25-29 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,9.713721840305044e-07,1.2516188539198557e-06,7.438497643460426e-07
6,Incidence,86,Italy,3,Both,10,25-29 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.47927417690195595,0.595099850360088,0.3878052154082951
6,Incidence,86,Italy,3,Both,11,30-34 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,37.52226401407851,45.984524774755215,30.63698944273465
6,Incidence,86,Italy,3,Both,11,30-34 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,2.2879204837808873e-06,3.0035428178436773e-06,1.7410894216158783e-06
6,Incidence,86,Italy,3,Both,11,30-34 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,1.117319126087973,1.369304075458306,0.9122928791631285
6,Incidence,86,Italy,3,Both,12,35-39 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,97.92166221535174,120.19802849152494,79.10248690999656
6,Incidence,86,Italy,3,Both,12,35-39 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,5.555098444655682e-06,7.219182199390434e-06,4.184482544546859e-06
6,Incidence,86,Italy,3,Both,12,35-39 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,2.646573629890328,3.248647187696574,2.137939156448681
6,Incidence,86,Italy,3,Both,13,40-44 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,268.0745225845662,331.67123411066683,216.6476227117714
6,Incidence,86,Italy,3,Both,13,40-44 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,1.345925840929671e-05,1.7815967389002893e-05,1.0049858985924506e-05
6,Incidence,86,Italy,3,Both,13,40-44 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,6.063122106420871,7.501508059073021,4.899984444261749
6,Incidence,86,Italy,3,Both,14,45-49 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,773.835338443907,961.4317515436669,609.5983496596798
6,Incidence,86,Italy,3,Both,14,45-49 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,3.727295723206484e-05,4.860224573639218e-05,2.7462607476255675e-05
6,Incidence,86,Italy,3,Both,14,45-49 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,16.006131082253876,19.886404610047883,12.609027537821275
6,Incidence,86,Italy,3,Both,18,65-69 years,567,Depressive disorders,1,Number,2019,207147.84403735783,250292.9047451132,163028.15451294728
6,Incidence,86,Italy,3,Both,18,65-69 years,567,Depressive disorders,2,Percent,2019,0.013369932145848484,0.01686114053784932,0.010142498964783609
6,Incidence,86,Italy,3,Both,18,65-69 years,567,Depressive disorders,3,Rate,2019,5930.417185723398,7165.613287760586,4667.31852205998
6,Incidence,86,Italy,3,Both,19,70-74 years,567,Depressive disorders,1,Number,2019,191523.8996798275,236293.89255448958,150905.53099488764
6,Incidence,86,Italy,3,Both,19,70-74 years,567,Depressive disorders,2,Percent,2019,0.012631841575608151,0.016147033683083165,0.009471395656790582
6,Incidence,86,Italy,3,Both,19,70-74 years,567,Depressive disorders,3,Rate,2019,5923.950703461883,7308.713812542268,4667.599855620581
6,Incidence,86,Italy,3,Both,20,75-79 years,567,Depressive disorders,1,Number,2019,161937.2672240585,213664.36037715338,115340.75091569204
6,Incidence,86,Italy,3,Both,20,75-79 years,567,Depressive disorders,2,Percent,2019,0.01232942644455764,0.01699304225486132,0.008523904204450707
6,Incidence,86,Italy,3,Both,20,75-79 years,567,Depressive disorders,3,Rate,2019,5934.201839688398,7829.744580483917,4226.669425808697
6,Incidence,86,Italy,3,Both,21,80+ years,567,Depressive disorders,1,Number,2019,285225.1930001595,354297.1614190088,217561.11354526752
6,Incidence,86,Italy,3,Both,21,80+ years,567,Depressive disorders,2,Percent,2019,0.012426114360779452,0.015689672992923762,0.009478050100379798
6,Incidence,86,Italy,3,Both,21,80+ years,567,Depressive disorders,3,Rate,2019,6587.888592449852,8183.254093015362,5025.04131212825
6,Incidence,86,Italy,3,Both,22,All ages,567,Depressive disorders,1,Number,2019,2962207.2507637176,3360233.8961491757,2586831.25771197
6,Incidence,86,Italy,3,Both,22,All ages,567,Depressive disorders,2,Percent,2019,0.010192934068809488,0.011706529745422486,0.008760600033632658
6,Incidence,86,Italy,3,Both,22,All ages,567,Depressive disorders,3,Rate,2019,4911.377155380505,5571.310376756179,4288.999002576611
6,Incidence,86,Italy,3,Both,23,5-14 years,567,Depressive disorders,1,Number,2019,71713.74643586631,103925.1144755668,46113.08086951352
6,Incidence,86,Italy,3,Both,23,5-14 years,567,Depressive disorders,2,Percent,2019,0.0022770981630992502,0.0034581616551999585,0.0013833294773341386
6,Incidence,86,Italy,3,Both,23,5-14 years,567,Depressive disorders,3,Rate,2019,1282.7620154479355,1858.934945192912,824.8364015899043
6,Incidence,86,Italy,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2019,1270912.4996823124,1522854.316279635,1039757.167792496
6,Incidence,86,Italy,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2019,0.010588549503407518,0.01291138061731344,0.00849962831117888
6,Incidence,86,Italy,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2019,5011.609236953232,6005.095362512259,4100.090783275602
6,Incidence,86,Italy,3,Both,25,50-69 years,567,Depressive disorders,1,Number,2019,980815.4363299812,1201056.1082773616,758488.9661810342
6,Incidence,86,Italy,3,Both,25,50-69 years,567,Depressive disorders,2,Percent,2019,0.013891449248118515,0.017385576167556288,0.010610354918333028
6,Incidence,86,Italy,3,Both,25,50-69 years,567,Depressive disorders,3,Rate,2019,5868.904902986211,7186.758916648053,4538.570099526013
6,Incidence,86,Italy,3,Both,26,70+ years,567,Depressive disorders,1,Number,2019,638686.3599040456,791008.8217924954,501766.6439111546
6,Incidence,86,Italy,3,Both,26,70+ years,567,Depressive disorders,2,Percent,2019,0.012440727439506291,0.015562332198157872,0.009527125440594711
6,Incidence,86,Italy,3,Both,26,70+ years,567,Depressive disorders,3,Rate,2019,6205.982431660873,7686.06809149722,4875.562047972803
6,Incidence,86,Italy,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2019,0.007737768968441651,0.009086388750703259,0.006583980428075292
6,Incidence,86,Italy,3,Both,27,Age-standardized,567,Depressive disorders,3,Rate,2019,3957.016224100673,4581.608899310248,3415.329359507896
6,Incidence,86,Italy,3,Both,28,<1 year,567,Depressive disorders,1,Number,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,28,<1 year,567,Depressive disorders,2,Percent,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,28,<1 year,567,Depressive disorders,3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,30,80-84,567,Depressive disorders,1,Number,2019,133990.89494592554,172804.21757841634,95186.58858123576
6,Incidence,86,Italy,3,Both,30,80-84,567,Depressive disorders,2,Percent,2019,0.012207392281413732,0.016360072942826095,0.008680074312809172
6,Incidence,86,Italy,3,Both,30,80-84,567,Depressive disorders,3,Rate,2019,6177.637835946853,7967.122491079971,4388.56887500795
6,Incidence,86,Italy,3,Both,31,85-89,567,Depressive disorders,1,Number,2019,92309.49484733428,115748.42162968956,70937.76391471285
6,Incidence,86,Italy,3,Both,31,85-89,567,Depressive disorders,2,Percent,2019,0.012497073989354898,0.015763314100104606,0.009513090170116584
6,Incidence,86,Italy,3,Both,31,85-89,567,Depressive disorders,3,Rate,2019,6708.383640917308,8411.75460234936,5155.241459784203
6,Incidence,86,Italy,3,Both,32,90-94,567,Depressive disorders,1,Number,2019,45025.98695228295,61375.54193608699,32647.352166569854
6,Incidence,86,Italy,3,Both,32,90-94,567,Depressive disorders,2,Percent,2019,0.012816869575282277,0.01745389774462416,0.009261879820891305
6,Incidence,86,Italy,3,Both,32,90-94,567,Depressive disorders,3,Rate,2019,7364.349766839182,10038.446429295504,5339.727934683396
6,Incidence,86,Italy,3,Both,37,20+ years,567,Depressive disorders,1,Number,2019,2763449.2715210216,3163334.7076234883,2391379.5088301185
6,Incidence,86,Italy,3,Both,37,20+ years,567,Depressive disorders,2,Percent,2019,0.01211176109397959,0.014009879934314386,0.01033456445569971
6,Incidence,86,Italy,3,Both,37,20+ years,567,Depressive disorders,3,Rate,2019,5585.424864269604,6393.664798573395,4833.405377176639
6,Incidence,86,Italy,3,Both,39,0-14 years,567,Depressive disorders,1,Number,2019,71792.95484737906,104067.54569851278,46157.739595322615
6,Incidence,86,Italy,3,Both,39,0-14 years,567,Depressive disorders,2,Percent,2019,0.0015012318497956102,0.0022530538460041978,0.0009279858864310805
6,Incidence,86,Italy,3,Both,39,0-14 years,567,Depressive disorders,3,Rate,2019,903.0254838242897,1308.9814453881147,580.5808553069111
6,Incidence,86,Italy,3,Both,41,50-74 years,567,Depressive disorders,1,Number,2019,1172339.3360098086,1407817.388036241,925176.7425561864
6,Incidence,86,Italy,3,Both,41,50-74 years,567,Depressive disorders,2,Percent,2019,0.01365480874966391,0.016827250230527755,0.010658990701422165
6,Incidence,86,Italy,3,Both,41,50-74 years,567,Depressive disorders,3,Rate,2019,5877.827663627989,7058.458020269553,4638.613824603838
6,Incidence,86,Italy,3,Both,42,<28 days,567,Depressive disorders,1,Number,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,42,<28 days,567,Depressive disorders,2,Percent,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,42,<28 days,567,Depressive disorders,3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,157,25+ years,567,Depressive disorders,1,Number,2019,2619087.355863173,2990789.360056662,2252059.1170605356
6,Incidence,86,Italy,3,Both,157,25+ years,567,Depressive disorders,2,Percent,2019,0.012280173573149818,0.01427851432425982,0.0104633330564507
6,Incidence,86,Italy,3,Both,157,25+ years,567,Depressive disorders,3,Rate,2019,5630.160846568837,6429.195695832825,4841.173027943484
6,Incidence,86,Italy,3,Both,158,<20 years,567,Depressive disorders,1,Number,2019,198757.9792426957,264790.57920192747,142810.46153364982
6,Incidence,86,Italy,3,Both,158,<20 years,567,Depressive disorders,2,Percent,2019,0.0031966434128642114,0.004384663700408391,0.0022160691972242306
6,Incidence,86,Italy,3,Both,158,<20 years,567,Depressive disorders,3,Rate,2019,1834.0530458573944,2443.3734441757556,1317.793443835872
6,Incidence,86,Italy,3,Both,159,10-24 years,567,Depressive disorders,1,Number,2019,335336.29338247323,440262.08762865467,250113.3420037264
6,Incidence,86,Italy,3,Both,159,10-24 years,567,Depressive disorders,2,Percent,2019,0.007777973787450838,0.010586430716460062,0.005510730225629432
6,Incidence,86,Italy,3,Both,159,10-24 years,567,Depressive disorders,3,Rate,2019,3848.342972675197,5052.478793664624,2870.318367163821
6,Incidence,86,Italy,3,Both,160,85+ years,567,Depressive disorders,1,Number,2019,151234.29805423404,196848.42883700284,114448.27951534698
6,Incidence,86,Italy,3,Both,160,85+ years,567,Depressive disorders,2,Percent,2019,0.012647837691498045,0.01631370565163271,0.009637449098243555
6,Incidence,86,Italy,3,Both,160,85+ years,567,Depressive disorders,3,Rate,2019,6999.733242541153,9110.93917715836,5297.127946386417
6,Incidence,86,Italy,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2019,190974.37772462433,259534.9934608275,135554.58436361767
6,Incidence,86,Italy,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2019,0.006760035524152245,0.009385924821947602,0.00458062541162616
6,Incidence,86,Italy,3,Both,162,10-19 years,567,Depressive disorders,3,Rate,2019,3317.4990536327837,4508.495356546813,2354.777696882121
6,Incidence,86,Italy,3,Both,164,Birth,567,Depressive disorders,1,Number,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,164,Birth,567,Depressive disorders,2,Percent,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,164,Birth,567,Depressive disorders,3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,169,10 to 54 years,567,Depressive disorders,1,Number,2019,1617703.285655553,1913403.1303534731,1346096.8682136792
6,Incidence,86,Italy,3,Both,169,10 to 54 years,567,Depressive disorders,2,Percent,2019,0.01041552049459892,0.012482142140598774,0.00861978594268488
6,Incidence,86,Italy,3,Both,169,10 to 54 years,567,Depressive disorders,3,Rate,2019,4876.399786655245,5767.756484997238,4057.6702410012495
6,Incidence,86,Italy,3,Both,172,0-9 years,567,Depressive disorders,1,Number,2019,7783.601518071338,12442.861471095233,4189.618553358775
6,Incidence,86,Italy,3,Both,172,0-9 years,567,Depressive disorders,2,Percent,2019,0.00023235368932468173,0.00038027997664901467,0.00012421137258471988
6,Incidence,86,Italy,3,Both,172,0-9 years,567,Depressive disorders,3,Rate,2019,153.20502212090568,244.91347128968465,82.46447376002543
6,Incidence,86,Italy,3,Both,188,5-19 years,567,Depressive disorders,1,Number,2019,198678.77083118295,264727.63483883184,142719.9056782822
6,Incidence,86,Italy,3,Both,188,5-19 years,567,Depressive disorders,2,Percent,2019,0.004355040019758315,0.006032603613145524,0.0030017709120038877
6,Incidence,86,Italy,3,Both,188,5-19 years,567,Depressive disorders,3,Rate,2019,2343.6302592364273,3122.747804754393,1683.5351262928862
6,Incidence,86,Italy,3,Both,197,15-39 years,567,Depressive disorders,1,Number,2019,765142.5393798731,944870.3158696117,604392.2744790309
6,Incidence,86,Italy,3,Both,197,15-39 years,567,Depressive disorders,2,Percent,2019,0.009686241719360786,0.01218932772136877,0.007472129711754106
6,Incidence,86,Italy,3,Both,197,15-39 years,567,Depressive disorders,3,Rate,2019,4751.447399599318,5867.536274921884,3753.206694322305
6,Incidence,86,Italy,3,Both,206,25-49 years,567,Depressive disorders,1,Number,2019,999585.5596291468,1218258.8712837691,794644.4970655573
6,Incidence,86,Italy,3,Both,206,25-49 years,567,Depressive disorders,2,Percent,2019,0.010981749543223205,0.013807864700217743,0.00848877219690308
6,Incidence,86,Italy,3,Both,206,25-49 years,567,Depressive disorders,3,Rate,2019,5122.050156331672,6242.570215226552,4071.8965287301844
6,Incidence,86,Italy,3,Both,228,55+ years,567,Depressive disorders,1,Number,2019,1336720.3635900936,1587754.7443986458,1088727.7472650409
6,Incidence,86,Italy,3,Both,228,55+ years,567,Depressive disorders,2,Percent,2019,0.013211939068615156,0.015844199250109787,0.01066857275542731
